S2|D: 0.403m,0102|537|327.282659|250.0000000|60.0000000
S1|D: 0.335m,0104|536|327.651589|50.0000000|60.0000000
M2|done|75.00|538|0|     327.938168
M3|done|75.00|539|0|     327.943643
S1|D: 0.312m,0074|540|328.543615|50.0000000|75.0000000
S2|D: 0.358m,0070|541|328.544684|250.0000000|75.0000000
M2|done|90.00|542|0|     328.832051
M3|done|90.00|543|0|     328.832709
S1|D: 0.292m,0072|544|329.432617|50.0000000|90.0000000
S2|D: 0.340m,0066|545|329.434549|250.0000000|90.0000000
M3|done|105.00|547|0|     329.721644
M2|done|105.00|546|0|     329.720821
S1|D: 0.296m,0083|548|330.321614|50.0000000|105.0000000
S2|D: 0.344m,0075|549|330.324418|250.0000000|105.0000000
M2|done|120.00|550|0|     330.610677
M3|done|120.00|551|0|     330.612616
S1|D: 0.317m,0105|552|331.211615|50.0000000|120.0000000
S2|D: 0.370m,0071|553|331.214720|250.0000000|120.0000000
M2|done|135.00|554|0|     331.501612
M3|done|135.00|555|0|     331.508010
S1|D: 0.361m,0071|556|332.108614|50.0000000|135.0000000
S2|D: 0.429m,0084|557|332.114664|250.0000000|135.0000000
M2|done|150.00|558|0|     332.402022
M3|done|150.00|559|0|     332.408432
S1|D: 0.285m,0074|560|333.008667|50.0000000|150.0000000
S2|D: 0.320m,0067|561|333.014514|250.0000000|150.0000000
M2|done|165.00|562|0|     333.303678
M3|done|165.00|563|1|     333.310080
M1|done|55.00|564|0|     333.473552
S2|D: 0.267m,0066|566|334.075671|255.0000000|165.0000000
S1|D: 0.197m,0207|565|335.209953|55.0000000|165.0000000
M2|done|165.00|567|0|     335.210771
M3|done|165.00|568|1|     335.218517
S2|D: 0.267m,0052|570|335.819644|255.0000000|165.0000000
S1|D: 0.197m,0172|569|336.955087|55.0000000|165.0000000
M2|done|150.00|571|0|     337.241531
M3|done|150.00|572|0|     337.249882
S1|D: 0.284m,0061|573|337.850535|55.0000000|150.0000000
S2|D: 0.318m,0535|574|338.989823|255.0000000|150.0000000
M2|done|135.00|575|0|     339.276283
M3|done|135.00|576|0|     339.283581
S2|D: 0.429m,0077|578|339.891646|255.0000000|135.0000000
S1|D: 0.359m,0095|577|340.261654|55.0000000|135.0000000
M2|done|120.00|579|0|     340.548415
M3|done|120.00|580|0|     340.555845
S2|D: 0.390m,0074|582|341.163639|255.0000000|120.0000000
S1|D: 0.334m,0093|581|341.533540|55.0000000|120.0000000
M2|done|105.00|583|0|     341.819826
M3|done|105.00|584|0|     341.828010
S2|D: 0.362m,0083|586|342.436768|255.0000000|105.0000000
S1|D: 0.311m,0086|585|342.806652|55.0000000|105.0000000
M2|done|90.00|587|0|     343.093153
M3|done|90.00|588|0|     343.101264
S2|D: 0.357m,0055|590|343.707834|255.0000000|90.0000000
S1|D: 0.307m,0095|589|344.079782|55.0000000|90.0000000
M2|done|75.00|591|0|     344.366700
M3|done|75.00|592|0|     344.373585
S1|D: 0.326m,0094|593|344.973644|55.0000000|75.0000000
S2|D: 0.374m,0080|594|344.982620|255.0000000|75.0000000
M2|done|60.00|595|0|     345.269088
M3|done|60.00|596|0|     345.274633
S2|D: 0.422m,0093|598|345.882923|255.0000000|60.0000000
S1|D: 0.351m,0109|597|346.252761|55.0000000|60.0000000
M2|done|45.00|599|0|     346.539226
M3|done|45.00|600|0|     346.545557
S1|D: 0.409m,0119|601|347.524647|55.0000000|45.0000000
S2|D: 0.515m,0115|602|347.523863|255.0000000|45.0000000
M2|done|30.00|603|0|     347.811116
M3|done|30.00|604|0|     347.811613
S2|D: 0.615m,0084|606|348.417667|255.0000000|30.0000000
S1|D: 0.529m,0179|605|349.548490|55.0000000|30.0000000
M2|done|15.00|607|0|     349.835342
M3|done|15.00|608|0|     349.841612
S2|D: 0.554m,0079|610|350.442670|255.0000000|15.0000000
S1|D: 0.578m,0108|609|350.819548|55.0000000|15.0000000
M2|done|0.00|611|1|     351.106190
M3|done|0.00|612|1|     351.114114
S1|S: 25.5`C,3.1V|613|351.141595|55.0000000| 0.0000000
S2|S: 23.4`C,3.1V|614|351.150336|255.0000000| 0.0000000
S1|D: 0.537m,0080|615|351.731094|55.0000000| 0.0000000
S2|D: 0.531m,0057|616|351.741114|255.0000000| 0.0000000
M1|done|60.00|617|0|     352.186962
S1|D: 0.537m,0057|618|352.787619|60.0000000| 0.0000000
S2|D: 0.531m,0074|619|352.790471|260.0000000| 0.0000000
M2|done|0.00|620|1|     352.791040
M3|done|0.00|621|1|     352.793516
S1|D: 0.537m,0091|622|353.393643|60.0000000| 0.0000000
S2|D: 0.532m,0070|623|353.400844|260.0000000| 0.0000000
M2|done|15.00|624|0|     353.687080
M3|done|15.00|625|0|     353.692692
S2|D: 0.555m,0081|627|354.302647|260.0000000|15.0000000
S1|D: 0.576m,0106|626|354.670593|60.0000000|15.0000000
M2|done|30.00|628|0|     354.956952
M3|done|30.00|629|0|     354.959445
S2|D: 0.616m,0099|631|355.943534|260.0000000|30.0000000
S1|D: 0.568m,0196|630|356.695687|60.0000000|30.0000000
M2|done|45.00|632|0|     356.982144
M3|done|45.00|633|0|     356.983733
S1|D: 0.440m,0133|634|357.961619|60.0000000|45.0000000
S2|D: 0.551m,0143|635|357.962467|260.0000000|45.0000000
M2|done|60.00|636|0|     358.249100
M3|done|60.00|637|0|     358.258591
S1|D: 0.378m,0112|638|359.236618|60.0000000|60.0000000
S2|D: 0.452m,0101|639|359.241545|260.0000000|60.0000000
M2|done|75.00|640|0|     359.527785
M3|done|75.00|641|0|     359.535802
S2|D: 0.401m,0097|643|360.143634|260.0000000|75.0000000
S1|D: 0.347m,0111|642|360.513823|60.0000000|75.0000000
M2|done|90.00|644|0|     360.800202
M3|done|90.00|645|0|     360.807573
S2|D: 0.382m,0089|647|361.415592|260.0000000|90.0000000
S1|D: 0.329m,0090|646|361.785695|60.0000000|90.0000000
M2|done|105.00|648|0|     362.072647
M3|done|105.00|649|0|     362.077609
S2|D: 0.388m,0093|651|362.686881|260.0000000|105.0000000
S1|D: 0.332m,0101|650|363.055920|60.0000000|105.0000000
M2|done|120.00|652|0|     363.344209
M3|done|120.00|653|0|     363.349525
S2|D: 0.417m,0090|655|363.958740|260.0000000|120.0000000
S1|D: 0.355m,0120|654|364.327795|60.0000000|120.0000000
M2|done|135.00|656|0|     364.615091
M3|done|135.00|657|0|     364.620907
S2|D: 0.428m,0105|659|365.230637|260.0000000|135.0000000
S1|D: 0.360m,0085|658|365.599683|60.0000000|135.0000000
M2|done|150.00|660|0|     365.886093
M3|done|150.00|661|0|     365.892585
S1|D: 0.284m,0073|662|366.492616|60.0000000|150.0000000
S2|D: 0.322m,0050|663|366.493619|260.0000000|150.0000000
M2|done|165.00|664|0|     366.780246
M3|done|165.00|665|1|     366.785805
M1|done|65.00|666|0|     366.949375
S1|D: 0.246m,0053|667|367.549627|65.0000000|165.0000000
S2|D: 0.264m,0270|668|367.553530|265.0000000|165.0000000
M2|done|165.00|669|0|     367.554182
M3|done|165.00|670|1|     367.555516
S1|D: 0.246m,0056|671|368.154626|65.0000000|165.0000000
S2|D: 0.267m,0219|672|369.300802|265.0000000|165.0000000
M2|done|150.00|673|0|     369.587311
M3|done|150.00|674|0|     369.594523
S1|D: 0.283m,0083|675|370.194615|65.0000000|150.0000000
S2|D: 0.322m,0044|676|370.200668|265.0000000|150.0000000
M2|done|135.00|677|0|     370.486901
M3|done|135.00|678|0|     370.487808
S2|D: 0.426m,0094|680|371.091548|265.0000000|135.0000000
S1|D: 0.358m,0093|679|371.466224|65.0000000|135.0000000
M2|done|120.00|681|0|     371.752626
M3|done|120.00|682|0|     371.758625
S1|D: 0.386m,0110|683|372.736613|65.0000000|120.0000000
S2|D: 0.453m,0109|684|372.742719|265.0000000|120.0000000
M2|done|105.00|685|0|     373.028968
M3|done|105.00|686|0|     373.029559
S2|D: 0.421m,0098|688|373.632638|265.0000000|105.0000000
S1|D: 0.360m,0121|687|374.008336|65.0000000|105.0000000
M2|done|90.00|689|0|     374.294785
M3|done|90.00|690|0|     374.299711
S2|D: 0.414m,0100|692|374.905664|265.0000000|90.0000000
S1|D: 0.357m,0094|691|375.277723|65.0000000|90.0000000
M2|done|75.00|693|0|     375.564057
M3|done|75.00|694|0|     375.569527
S1|D: 0.375m,0108|695|376.548507|65.0000000|75.0000000
S2|D: 0.434m,0098|696|376.555489|265.0000000|75.0000000
M2|done|60.00|697|0|     376.841676
M3|done|60.00|698|0|     376.847551
S1|D: 0.407m,0133|699|377.826629|65.0000000|60.0000000
S2|D: 0.488m,0102|700|377.834436|265.0000000|60.0000000
M2|done|45.00|701|0|     378.120697
M3|done|45.00|702|0|     378.129881
S1|D: 0.475m,0140|703|379.867619|65.0000000|45.0000000
S2|D: 0.596m,0165|704|379.872840|265.0000000|45.0000000
M2|done|30.00|705|0|     380.159144
M3|done|30.00|706|0|     380.163692
S2|D: 0.617m,0087|708|380.773655|265.0000000|30.0000000
S1|D: 0.608m,0218|707|381.899984|65.0000000|30.0000000
M2|done|15.00|709|0|     382.186370
M3|done|15.00|710|0|     382.195647
S2|D: 0.555m,0087|712|382.800631|265.0000000|15.0000000
S1|D: 0.579m,0104|711|383.173532|65.0000000|15.0000000
M2|done|0.00|713|1|     383.460379
M3|done|0.00|714|1|     383.466555
S1|D: 0.537m,0088|715|384.065466|65.0000000| 0.0000000
S2|D: 0.532m,0066|716|384.072604|265.0000000| 0.0000000
M1|done|70.00|717|0|     384.518489
S1|D: 0.537m,0087|718|385.118614|70.0000000| 0.0000000
S2|D: 0.532m,0072|719|385.122816|270.0000000| 0.0000000
M2|done|0.00|720|1|     385.123514
M3|done|0.00|721|1|     385.130512
S1|D: 0.536m,0079|722|385.730654|70.0000000| 0.0000000
S2|D: 0.532m,0069|723|385.732631|270.0000000| 0.0000000
M2|done|15.00|724|0|     386.019348
M3|done|15.00|725|0|     386.022982
S2|D: 0.554m,0069|727|386.633609|270.0000000|15.0000000
S1|D: 0.578m,0088|726|387.001683|70.0000000|15.0000000
M2|done|30.00|728|0|     387.288224
M3|done|30.00|729|0|     387.295606
S2|D: 0.609m,0098|731|387.904913|270.0000000|30.0000000
S1|D: 0.646m,0136|730|389.031752|70.0000000|30.0000000
M2|done|45.00|732|0|     389.318177
M3|done|45.00|733|0|     389.325604
S1|D: 0.527m,0160|734|391.061872|70.0000000|45.0000000
S2|D: 0.661m,0217|735|391.065603|270.0000000|45.0000000
M2|done|60.00|736|0|     391.352122
M3|done|60.00|737|0|     391.357067
S2|D: 0.539m,0126|739|392.345628|270.0000000|60.0000000
S1|D: 0.454m,0138|738|393.094022|70.0000000|60.0000000
M2|done|75.00|740|0|     393.380495
M3|done|75.00|741|0|     393.386064
S1|D: 0.416m,0124|742|394.364687|70.0000000|75.0000000
S2|D: 0.479m,0107|743|394.367001|270.0000000|75.0000000
M2|done|90.00|744|0|     394.653960
M3|done|90.00|745|0|     394.661585
S1|D: 0.397m,0128|746|395.639453|70.0000000|90.0000000
S2|D: 0.458m,0093|747|395.646582|270.0000000|90.0000000
M2|done|105.00|748|0|     395.932758
M3|done|105.00|749|0|     395.937692
S1|D: 0.399m,0135|750|396.916628|70.0000000|105.0000000
S2|D: 0.465m,0123|751|396.925556|270.0000000|105.0000000
M2|done|120.00|752|0|     397.211852
M3|done|120.00|753|0|     397.213559
S2|D: 0.500m,0120|755|398.195521|270.0000000|120.0000000
S1|D: 0.424m,0137|754|398.949332|70.0000000|120.0000000
M2|done|135.00|756|0|     399.235779
M3|done|135.00|757|0|     399.238563
S1|D: 0.358m,0118|758|400.216674|70.0000000|135.0000000
S2|D: 0.427m,0105|759|400.218635|270.0000000|135.0000000
M2|done|150.00|760|0|     400.505030
M3|done|150.00|761|0|     400.507882
S1|D: 0.284m,0072|762|401.107776|70.0000000|150.0000000
S2|D: 0.322m,0072|763|401.108649|270.0000000|150.0000000
M2|done|165.00|764|0|     401.395295
M3|done|165.00|765|1|     401.400822
M1|done|75.00|766|0|     401.566545
S1|D: 0.246m,0067|767|402.166615|75.0000000|165.0000000
S2|D: 0.268m,0049|768|402.168750|275.0000000|165.0000000
M2|done|165.00|769|0|     402.169387
M3|done|165.00|770|1|     402.174508
S1|D: 0.246m,0070|771|402.774617|75.0000000|165.0000000
S2|D: 0.268m,0039|772|402.780841|275.0000000|165.0000000
M2|done|150.00|773|0|     403.067347
M3|done|150.00|774|0|     403.075879
S1|D: 0.283m,0056|775|403.675692|75.0000000|150.0000000
S2|D: 0.322m,0054|776|403.680668|275.0000000|150.0000000
M2|done|135.00|777|0|     403.966981
M3|done|135.00|778|0|     403.976588
S1|D: 0.356m,0093|779|404.954641|75.0000000|135.0000000
S2|D: 0.426m,0089|780|404.959632|275.0000000|135.0000000
M2|done|120.00|781|0|     405.248653
M3|done|120.00|782|0|     405.251926
S2|D: 0.565m,0150|784|406.240481|275.0000000|120.0000000
S1|D: 0.478m,0182|783|406.989317|75.0000000|120.0000000
M2|done|105.00|785|0|     407.275887
M3|done|105.00|786|0|     407.280614
S2|D: 0.525m,0136|788|408.260577|275.0000000|105.0000000
S1|D: 0.452m,0140|787|409.016887|75.0000000|105.0000000
M2|done|90.00|789|0|     409.305048
M3|done|90.00|790|0|     409.308615
S2|D: 0.516m,0112|792|410.291501|275.0000000|90.0000000
S1|D: 0.451m,0159|791|411.044889|75.0000000|90.0000000
M2|done|75.00|793|0|     411.331771
M3|done|75.00|794|0|     411.333618
S2|D: 0.540m,0131|796|412.321593|275.0000000|75.0000000
S1|D: 0.470m,0163|795|413.069600|75.0000000|75.0000000
M2|done|60.00|797|0|     413.355982
M3|done|60.00|798|0|     413.363603
S1|D: 0.510m,0177|799|415.100614|75.0000000|60.0000000
S2|D: 0.608m,0172|800|415.102925|275.0000000|60.0000000
M2|done|45.00|801|0|     415.389653
M3|done|45.00|802|0|     415.396572
S2|D: 0.736m,0093|804|416.002630|275.0000000|45.0000000
S1|D: 0.588m,0232|803|417.132686|75.0000000|45.0000000
M3|done|30.00|806|0|     417.421197
M2|done|30.00|805|0|     417.419377
S2|D: 0.612m,0097|808|418.404628|275.0000000|30.0000000
S1|D: 0.649m,0133|807|419.159432|75.0000000|30.0000000
M2|done|15.00|809|0|     419.445821
M3|done|15.00|810|0|     419.450652
S2|D: 0.553m,0072|812|420.056648|275.0000000|15.0000000
S1|D: 0.580m,0131|811|420.428808|75.0000000|15.0000000
M2|done|0.00|813|1|     420.715997
M3|done|0.00|814|1|     420.716642
S1|D: 0.536m,0089|815|421.316652|75.0000000| 0.0000000
S2|D: 0.531m,0066|816|421.318594|275.0000000| 0.0000000
M1|done|80.00|817|0|     421.764443
S2|D: 0.532m,0064|819|422.369585|280.0000000| 0.0000000
S1|D: 0.537m,0087|818|422.742619|80.0000000| 0.0000000
M2|done|0.00|820|1|     422.743396
M3|done|0.00|821|1|     422.752515
S2|D: 0.531m,0068|823|423.361656|280.0000000| 0.0000000
S1|D: 0.537m,0088|822|423.730780|80.0000000| 0.0000000
M2|done|15.00|824|0|     424.017114
M3|done|15.00|825|0|     424.017967
S2|D: 0.552m,0068|827|424.622784|280.0000000|15.0000000
S1|D: 0.579m,0110|826|424.996009|80.0000000|15.0000000
M2|done|30.00|828|0|     425.282383
M3|done|30.00|829|0|     425.291897
S2|D: 0.611m,0096|831|426.274646|280.0000000|30.0000000
S1|D: 0.647m,0153|830|427.029008|80.0000000|30.0000000
M2|done|45.00|832|0|     427.315369
M3|done|45.00|833|0|     427.321604
S1|D: 0.688m,0221|834|429.057852|80.0000000|45.0000000
S2|D: 0.734m,0131|835|429.064968|280.0000000|45.0000000
M2|done|60.00|836|0|     429.351196
M3|done|60.00|837|0|     429.356619
S1|D: 0.589m,0172|838|431.093629|80.0000000|60.0000000
S2|D: 0.711m,0137|839|431.101742|280.0000000|60.0000000
M2|done|75.00|840|0|     431.388610
M3|done|75.00|841|0|     431.389660
S2|D: 0.628m,0104|843|432.371638|280.0000000|75.0000000
S1|D: 0.544m,0187|842|433.125536|80.0000000|75.0000000
M2|done|90.00|844|0|     433.411952
M3|done|90.00|845|0|     433.415556
S2|D: 0.597m,0108|847|434.402468|280.0000000|90.0000000
S1|D: 0.538m,0214|846|435.151865|80.0000000|90.0000000
M2|done|105.00|848|0|     435.438245
M3|done|105.00|849|0|     435.438613
S2|D: 0.661m,0119|851|436.424637|280.0000000|105.0000000
S1|D: 0.529m,0217|850|437.175312|80.0000000|105.0000000
M2|done|120.00|852|0|     437.461681
M3|done|120.00|853|0|     437.463582
S1|D: 0.533m,0199|854|439.200587|80.0000000|120.0000000
S2|D: 0.678m,0273|855|439.203732|280.0000000|120.0000000
M2|done|135.00|856|0|     439.490157
M3|done|135.00|857|0|     439.499614
S2|D: 0.427m,0077|859|440.105638|280.0000000|135.0000000
S1|D: 0.358m,0087|858|440.477705|80.0000000|135.0000000
M2|done|150.00|860|0|     440.764386
M3|done|150.00|861|0|     440.769577
S1|D: 0.284m,0062|862|441.369638|80.0000000|150.0000000
S2|D: 0.323m,0048|863|441.376762|280.0000000|150.0000000
M2|done|165.00|864|0|     441.663998
M3|done|165.00|865|1|     441.671093
M1|done|85.00|866|0|     441.838386
S1|D: 0.245m,0061|867|442.438653|85.0000000|165.0000000
S2|D: 0.268m,0051|868|442.446616|285.0000000|165.0000000
M2|done|165.00|869|0|     442.447250
M3|done|165.00|870|1|     442.454511
S1|D: 0.245m,0062|871|443.053939|85.0000000|165.0000000
S2|D: 0.269m,0047|872|443.262372|285.0000000|165.0000000
M2|done|150.00|873|0|     443.548990
M3|done|150.00|874|0|     443.554039
S1|D: 0.282m,0075|875|444.153763|85.0000000|150.0000000
S2|D: 0.322m,0079|876|444.162589|285.0000000|150.0000000
M2|done|135.00|877|0|     444.448864
M3|done|135.00|878|0|     444.454608
S2|D: 0.425m,0071|880|445.062854|285.0000000|135.0000000
S1|D: 0.356m,0094|879|445.432719|85.0000000|135.0000000
M2|done|120.00|881|0|     445.719990
M3|done|120.00|882|0|     445.726714
S2|D: 0.623m,0094|884|446.335637|285.0000000|120.0000000
S1|D: 0.530m,0176|883|447.462815|85.0000000|120.0000000
M2|done|105.00|885|0|     447.749194
M3|done|105.00|886|0|     447.758625
S2|D: 0.580m,0070|888|448.361641|285.0000000|105.0000000
S1|D: 0.564m,0104|887|448.736775|85.0000000|105.0000000
M2|done|90.00|889|0|     449.023215
M3|done|90.00|890|0|     449.029597
S2|D: 0.575m,0072|892|449.635863|285.0000000|90.0000000
S1|D: 0.536m,0085|891|450.007827|85.0000000|90.0000000
M2|done|75.00|893|0|     450.295070
M3|done|75.00|894|0|     450.299654
S2|D: 0.604m,0085|896|450.908657|285.0000000|75.0000000
S1|D: 0.541m,0088|895|451.277638|85.0000000|75.0000000
M2|done|60.00|897|0|     451.564230
M3|done|60.00|898|0|     451.568589
S1|D: 0.593m,0106|899|452.546625|85.0000000|60.0000000
S2|D: 0.680m,0111|900|452.548591|285.0000000|60.0000000
M2|done|45.00|901|0|     452.834784
M3|done|45.00|902|0|     452.842597
S2|D: 0.738m,0139|904|453.828635|285.0000000|45.0000000
S1|D: 0.695m,0168|903|454.578762|85.0000000|45.0000000
M2|done|30.00|905|0|     454.865624
M3|done|30.00|906|0|     454.868636
S2|D: 0.613m,0102|908|455.852632|285.0000000|30.0000000
S1|D: 0.652m,0140|907|456.604682|85.0000000|30.0000000
M2|done|15.00|909|0|     456.891171
M3|done|15.00|910|0|     456.898575
S2|D: 0.554m,0084|912|457.503789|285.0000000|15.0000000
S1|D: 0.557m,0103|911|457.876608|85.0000000|15.0000000
S1|S: 26.8`C,3.1V|915|458.198619|85.0000000| 0.0000000
S2|S: 24.2`C,3.1V|916|458.206590|285.0000000| 0.0000000
M2|done|0.00|913|1|     458.164047
M3|done|0.00|914|1|     458.171957
S1|D: 0.537m,0079|917|458.788085|85.0000000| 0.0000000
S2|D: 0.531m,0065|918|458.796491|285.0000000| 0.0000000
M1|done|90.00|919|0|     459.242379
S1|D: 0.538m,0073|920|459.841698|90.0000000| 0.0000000
S2|D: 0.532m,0061|921|459.846684|290.0000000| 0.0000000
M2|done|0.00|922|1|     459.847306
M3|done|0.00|923|1|     459.858040
S2|D: 0.532m,0065|925|460.466630|290.0000000| 0.0000000
S1|D: 0.537m,0075|924|460.836921|90.0000000| 0.0000000
M3|done|15.00|927|0|     461.130065
M2|done|15.00|926|0|     461.123295
S2|D: 0.553m,0099|929|461.737635|290.0000000|15.0000000
S1|D: 0.557m,0104|928|462.109241|90.0000000|15.0000000
M2|done|30.00|930|0|     462.395914
M3|done|30.00|931|0|     462.402557
S2|D: 0.613m,0087|933|463.009632|290.0000000|30.0000000
S1|D: 0.651m,0136|932|463.380706|90.0000000|30.0000000
M2|done|45.00|934|0|     463.667324
M3|done|45.00|935|0|     463.673619
S2|D: 0.739m,0144|937|464.660627|290.0000000|45.0000000
S1|D: 0.674m,0163|936|465.409965|90.0000000|45.0000000
M2|done|60.00|938|0|     465.696667
M3|done|60.00|939|0|     465.698812
S1|D: 0.574m,0111|940|466.676009|90.0000000|60.0000000
S2|D: 0.662m,0117|941|466.680583|290.0000000|60.0000000
M2|done|75.00|942|0|     466.966834
M3|done|75.00|943|0|     466.971749
S2|D: 0.591m,0090|945|467.580940|290.0000000|75.0000000
S1|D: 0.523m,0094|944|467.949962|90.0000000|75.0000000
M2|done|90.00|946|0|     468.237959
M3|done|90.00|947|0|     468.242993
S1|D: 0.517m,0082|948|468.843616|90.0000000|90.0000000
S2|D: 0.563m,0073|949|468.844728|290.0000000|90.0000000
M2|done|105.00|950|0|     469.130937
M3|done|105.00|951|0|     469.134544
S2|D: 0.568m,0057|953|469.735641|290.0000000|105.0000000
S1|D: 0.545m,0092|952|470.112540|90.0000000|105.0000000
M2|done|120.00|954|0|     470.399376
M3|done|120.00|955|0|     470.399730
S2|D: 0.610m,0079|957|471.007644|290.0000000|120.0000000
S1|D: 0.536m,0175|956|472.136389|90.0000000|120.0000000
M2|done|135.00|958|0|     472.423542
M3|done|135.00|959|0|     472.432287
S2|D: 0.426m,0075|961|473.040872|290.0000000|135.0000000
S1|D: 0.357m,0084|960|473.410763|90.0000000|135.0000000
M2|done|150.00|962|0|     473.697069
M3|done|150.00|963|0|     473.706667
S1|D: 0.282m,0094|964|474.305645|90.0000000|150.0000000
S2|D: 0.323m,0065|965|474.311488|290.0000000|150.0000000
M2|done|165.00|966|0|     474.598193
M3|done|165.00|967|1|     474.598781
M1|done|95.00|968|0|     474.763371
S1|D: 0.245m,0067|969|475.362964|95.0000000|165.0000000
S2|D: 0.269m,0042|970|475.371744|295.0000000|165.0000000
M2|done|165.00|971|0|     475.372422
M3|done|165.00|972|1|     475.382979
S1|D: 0.246m,0055|973|475.982865|95.0000000|165.0000000
S2|D: 0.269m,0042|974|476.032053|295.0000000|165.0000000
M2|done|150.00|975|0|     476.318386
M3|done|150.00|976|0|     476.318829
S1|D: 0.281m,0079|977|476.919883|95.0000000|150.0000000
S2|D: 0.321m,0064|978|476.922690|295.0000000|150.0000000
M2|done|135.00|979|0|     477.209602
M3|done|135.00|980|0|     477.209952
S1|D: 0.356m,0079|981|477.809238|95.0000000|135.0000000
S2|D: 0.425m,0101|982|477.812491|295.0000000|135.0000000
M2|done|120.00|983|0|     478.098754
M3|done|120.00|984|0|     478.103798
S2|D: 0.596m,0099|986|478.713655|295.0000000|120.0000000
S1|D: 0.529m,0157|985|479.840138|95.0000000|120.0000000
M2|done|105.00|987|0|     480.127222
M3|done|105.00|988|0|     480.135609
S2|D: 0.555m,0066|990|480.738800|295.0000000|105.0000000
S1|D: 0.531m,0089|989|481.113682|95.0000000|105.0000000
M2|done|90.00|991|0|     481.400106
M3|done|90.00|992|0|     481.408644
S1|D: 0.503m,0083|993|482.008614|95.0000000|90.0000000
S2|D: 0.550m,0081|994|482.011460|295.0000000|90.0000000
M2|done|75.00|995|0|     482.297752
M3|done|75.00|996|0|     482.299805
S1|D: 0.507m,0096|997|482.898422|95.0000000|75.0000000
S2|D: 0.577m,0064|998|482.901673|295.0000000|75.0000000
M2|done|60.00|999|0|     483.187999
M3|done|60.00|1000|0|     483.194619
S1|D: 0.550m,0099|1001|484.173613|95.0000000|60.0000000
S2|D: 0.643m,0095|1002|484.180751|295.0000000|60.0000000
M3|done|45.00|1004|0|     484.470546
M2|done|45.00|1003|0|     484.467018
S1|D: 0.646m,0136|1005|485.449620|95.0000000|45.0000000
S2|D: 0.739m,0118|1006|485.459709|295.0000000|45.0000000
M2|done|30.00|1007|0|     485.746025
M3|done|30.00|1008|0|     485.748591
S2|D: 0.613m,0094|1010|486.349654|295.0000000|30.0000000
S1|D: 0.657m,0138|1009|487.484749|95.0000000|30.0000000
M2|done|15.00|1011|0|     487.772076
M3|done|15.00|1012|0|     487.781637
S2|D: 0.554m,0080|1014|488.386780|295.0000000|15.0000000
S1|D: 0.560m,0103|1013|488.759544|95.0000000|15.0000000
M2|done|0.00|1015|1|     489.046060
M3|done|0.00|1016|1|     489.048639
S2|D: 0.531m,0066|1018|489.652622|295.0000000| 0.0000000
S1|D: 0.537m,0087|1017|490.026417|95.0000000| 0.0000000
M1|done|100.00|1019|0|     490.472571
S1|D: 0.538m,0075|1020|491.072644|100.0000000| 0.0000000
S2|D: 0.531m,0066|1021|491.076684|300.0000000| 0.0000000
M2|done|0.00|1022|1|     491.077255
M3|done|0.00|1023|1|     491.084513
S1|D: 0.538m,0080|1024|491.684612|100.0000000| 0.0000000
S2|D: 0.531m,0072|1025|491.686516|300.0000000| 0.0000000
M2|done|15.00|1026|0|     491.973520
M3|done|15.00|1027|0|     491.975998
S2|D: 0.554m,0080|1029|492.577624|300.0000000|15.0000000
S1|D: 0.560m,0098|1028|492.954698|100.0000000|15.0000000
M2|done|30.00|1030|0|     493.242128
M3|done|30.00|1031|0|     493.242504
S2|D: 0.611m,0074|1033|493.851623|300.0000000|30.0000000
S1|D: 0.654m,0155|1032|494.979378|100.0000000|30.0000000
M2|done|45.00|1034|0|     495.265838
M3|done|45.00|1035|0|     495.267582
S1|D: 0.634m,0119|1036|496.245612|100.0000000|45.0000000
S2|D: 0.739m,0120|1037|496.251710|300.0000000|45.0000000
M2|done|60.00|1038|0|     496.537980
M3|done|60.00|1039|0|     496.542676
S1|D: 0.540m,0081|1040|497.141961|100.0000000|60.0000000
S2|D: 0.627m,0106|1041|497.530696|300.0000000|60.0000000
M2|done|75.00|1042|0|     497.817194
M3|done|75.00|1043|0|     497.820509
S1|D: 0.496m,0075|1044|498.420707|100.0000000|75.0000000
S2|D: 0.561m,0083|1045|498.419715|300.0000000|75.0000000
M2|done|90.00|1046|0|     498.707070
M3|done|90.00|1047|0|     498.709700
S1|D: 0.490m,0078|1048|499.308719|100.0000000|90.0000000
S2|D: 0.534m,0061|1049|499.310681|300.0000000|90.0000000
M2|done|105.00|1050|0|     499.597170
M3|done|105.00|1051|0|     499.599581
S2|D: 0.539m,0047|1053|500.201653|300.0000000|105.0000000
S1|D: 0.517m,0096|1052|500.577654|100.0000000|105.0000000
M2|done|120.00|1054|0|     500.864169
M3|done|120.00|1055|0|     500.870598
S2|D: 0.578m,0076|1057|501.475918|300.0000000|120.0000000
S1|D: 0.531m,0133|1056|501.848695|100.0000000|120.0000000
M2|done|135.00|1058|0|     502.135871
M3|done|135.00|1059|0|     502.145530
S1|D: 0.357m,0081|1060|502.744803|100.0000000|135.0000000
S2|D: 0.427m,0099|1061|503.129804|300.0000000|135.0000000
M2|done|150.00|1062|0|     503.416502
M3|done|150.00|1063|0|     503.416940
S2|D: 0.319m,0059|1065|504.020647|300.0000000|150.0000000
S1|D: 0.182m,0312|1064|505.153600|100.0000000|150.0000000
M2|done|165.00|1066|0|     505.440390
M3|done|165.00|1067|1|     505.448830
M1|done|105.00|1068|0|     505.617411
